,song_id,song_id1,song_id2,song_id3,song_id4,song_id5,song_id6,song_id7,song_id8,song_id9,r,g,b
1548,SOSQAFL12A67ADC822,SOSQAFL12A67ADC822,SOOAIPI12AB017C018,SOQXZXZ12A58A7BF40,SOVHDQC12A8C13D868,SOSNGXL12A6D4F7A09,SOLZAAG12A8C131C53,SOSDXCG12A8151D772,SOLLHJW12AF729E2EC,SOJZXJQ12A6310F132,21.0,103.0,104.0
1549,SOGJFOF12A6D4F95C6,SOGJFOF12A6D4F95C6,SOGOMCI12AB0188C6C,SOTAYDR12AC468B75E,SONXNIX12A6D4F8EDC,SOGUBGH12AF72A615D,SOANQMI12AC468C8D5,SOZSVCU12AC468F177,SOWPZKR12AF72A3A11,SOIMZJE12AB01808BB,32.0,97.0,111.0
1550,SOGQNYF12AB0185865,SOLHXCQ12A6D4F403E,SOGQNYF12AB0185865,SOAKDYF12AB018CE3E,SOYCNOY12A6D4F5935,SOBCSFE12A6D4F814A,SOAMOYO12A6D4FD1A2,SOICHFK12A8C1305CF,SOHRYJW12AB01867F5,SOGEISR12AB01804B1,28.0,105.0,117.0
1551,SOSWGMM12AB01829D6,SONXWJM12A67ADD878,SOSWGMM12AB01829D6,SOAZWZQ12A58A7B302,SOKCRPL12AB018D1A2,SOIZWCC12B0B8062AF,SOZVHUQ12AB0182599,SODXSAS12AB018ACC4,SOCGLAK12A8AE489B1,SOIMZJE12AB01808BB,32.0,101.0,114.0
1552,SOMLHIF12A6D4F6963,SOMLHIF12A6D4F6963,SODVUEE12A6D4FA130,SOTLRQS12A58A7CAA4,SOOUCOH12AC468D3EB,SOZCHCN12AF729FF17,SOMBKJF12A8C1440B9,SOPDTVU12AB018D1B4,SONXUQR12AB0186C9F,SOFJWPF12A6D4F570E,22.0,108.0,112.0
1553,SOXNZOW12AB017F756,SOXNZOW12AB017F756,SOSGYBL12A8C134C0B,SOMZYQX12A6D4FA86F,SOZXEGV12AB018903D,SOSYMWV12AB0184F86,SOIPFNK12A8C139007,SOHWNJO12A8C139465,SOKXYIL12AB0189157,SOPOMUT12A8C140BAD,51.0,120.0,107.0
1554,SOTZJGF12A58A78BEA,SOTZJGF12A58A78BEA,SOIOSMN12AB018749E,SOAUWYT12A81C206F1,SODACJV12AB017BE87,SOYGJQA12A58A79755,SOLQOJU12A8C139E03,SOUKLPY12A8C1451A8,SODBFPN12A67020457,SOAYONY12A6D4F4E0C,15.0,107.0,113.0
1555,SOBGBUO12AF72A3513,SOBGBUO12AF72A3513,SOZDYTK12A8C142521,SONLLLY12A58A7C643,SONQBQO12A8C137642,SOPETVS12A6310E16C,SOGELZG12A6D4F865F,SOKZFUB12A6D4F6F9C,SOVSRZJ12A6D4F5902,SOAKVVM12AC3DF9F8F,14.0,101.0,114.0
1556,SOCETPR12A8C133E32,SOCETPR12A8C133E32,SOTJWVM12AF72A31D1,SOEWCFR12A6D4FA265,SOXHHAO12A8C139833,SOJENGU12A67ADC968,SOMXLAN12AB0184EBB,SONPCAF12A81C21DE9,SOQLPGW127D9740B44,SOKFTSQ12A8C131A1A,17.0,109.0,114.0
1557,SOUDSFV12A8C13D64D,SOUDSFV12A8C13D64D,SOLMMMG12AB0184A21,SOXCDAP12A8C1371AF,SORATSG12AB017D66B,SORRJTM12AF729CE70,SOLGFNS12A8C13C5C8,SOOYAYM12A8C13FE7E,SOWJSCF12A67ADA0CA,SONOALN12AB017CC19,41.0,107.0,96.0
1558,SOVFXMI12A6D4F74AA,SOVFXMI12A6D4F74AA,SOMQRIG12AF72A4577,SOMZZYS12A6D4F74E0,SOLBFZJ12A8C1445B8,SOXAWTK12A6D4FCC42,SOLFKFY12A6D4F74DA,SOIPUXO12AB01821F7,SOPWYXZ12A6701F746,SODZGUF12A6D4FC371,72.0,114.0,106.0
1559,SOLDJVC12AB017DA8D,SOLDJVC12AB017DA8D,SOFNAEW12A58A7C17C,SOXMFAJ12A6D4F8410,SOOYETE12AF72A7ADB,SOVTPSJ12A58A7B4C3,SORNKQU12A6D4FCDC0,SOIEXVZ12A8C13A7F8,SODAPBU12A81C2185A,SODITKA12A8C14360E,34.0,114.0,109.0
1560,SOLAWCM12A6701BEE0,SOLAWCM12A6701BEE0,SOCOXWH12A58A7C7AE,SOSROSV12A6D4F9A72,SOSKLTL12A6D4F60EF,SOYYBJJ12AB017E9FD,SOSIFET12A8C137CB1,SOFRDNO12A6D4F7258,SOPKDUF12A8C13F15E,SODTZOP12A58A7A819,91.0,106.0,78.0
1561,SOIKWFH12AB0182D1C,SOIKWFH12AB0182D1C,SOGLBQA12A6701E7AF,SOIRHGD12A58A7B6C2,SOHVXDC12A8C13653A,SOCWQTT12AC4687157,SOOXPVT12A58A78491,SOJXATN12A8C13D854,SOQRYOL12A8C13ECAC,SOHMLXY12A67020125,41.0,105.0,84.0
1562,SOFAGIE12A8C13653A,SOFAGIE12A8C13653A,SOCTVCL12AF729AE6B,SOBUCSQ12A8AE4543B,SOFMWSD12A8C13CE54,SOXHVSG12A8C133004,SOHNSVD12A6701FA42,SOHPGGR12A6D4F61CC,SOWYHRX12AB01861CD,SOJUHDF12AB0187A36,102.0,107.0,22.0
1563,SOBIODV12A58A76A99,SOBIODV12A58A76A99,SODJDHK12AB0181540,SOCWGBF12AB018210B,SOJXCFA12A8C144BB6,SOULPCP12AB018A484,SOVEEGT12AB0180463,SOCRZIR12A8C1337D1,SOXUOOB12A6D4FCD1C,SORFFGV12A6D4F870E,43.0,107.0,89.0
1564,SOCNPTC12A8C144911,SOCNPTC12A8C144911,SOHUUFD12A6701DBD7,SOBABRB12A6701DF4B,SOFRKZJ12AF729F89E,SORCODJ12A6D4F5F1C,SOBLLXY12A8C140136,SOACMPG12AB0188E51,SONIOWX12A6D4F659D,SOESQCY12AB01823BA,76.0,108.0,85.0
1565,SOCGBSR12A81C2143F,SOCGBSR12A81C2143F,SOTMYSG12AB01804C0,SOVFENH12AB0185ED9,SOUUQVH12A6D4F7DDE,SOIORTD12A670209D7,SOFSVEX12AB018268E,SOJBKDO12A8C1332BC,SOBJKPT12AF72A5551,SOFWGPD12A58A7BE9B,47.0,103.0,96.0
1566,SOKYBRN12A8C13958C,SOKYBRN12A8C13958C,SOAJGSQ12A6701FA3A,SOPJGJE12A5891F834,SONCKME12A8AE4729A,SOSIANM12AB018CC80,SOVVZEN12A6D4F93DB,SODNPZH12A6D4F6962,SOPOHWC12A8C143601,SOXCOSB12A58A7F2D0,43.0,115.0,105.0
1567,SOFUHZF12A6D4F5A3F,SOFUHZF12A6D4F5A3F,SOXOOOI12A6D4F94CB,SOKBSEM12A6D4F982D,SOYKAIA12A6D4FAC89,SOYCDUS12AB0183420,SOHDXMZ12A6D4F8A0F,SOBRMVI12A58A78642,SOPCTBB12AF72A1B64,SOPWYXZ12A6701F746,66.0,98.0,96.0
1568,SOQFBPO12A8C132CFE,SOEOWKG12AC468D13C,SOQFBPO12A8C132CFE,SOLCKCC12AB0185D72,SOUCMGJ12A6D4F84F1,SOGSRRK12A8C13DC56,SOHYXSC12AB017CEB9,SOPPHOQ12A58A788EF,SOMQHZK12A6D4F8074,SOHAEEO12AB0185C65,22.0,108.0,105.0
1569,SONGOJV12AF729AEBD,SONGOJV12AF729AEBD,SOSIRND12A81C224AF,SOMGLUL12A6D4F811E,SOBSRNK12AB018695B,SOSFGBT12A8C132D50,SOCKJWI12AB018006A,SOGMJOE12A8C137C2D,SOGWUAY12AB0183CC0,SOCHYWS12A8C13E50A,51.0,116.0,61.0
1570,SOCCRVM12A6310E239,SOVOKZE12A6D4FABDE,SOCCRVM12A6310E239,SOALBBS12A8C13351C,SOEBSTQ12A8C13CFBC,SOJPUPT12A58A77A1D,SOSVBUQ12A582917A7,SOHAAJQ12AB017C8D9,SOVVVXN12A8C13AD50,SOMYZPF12A8C13E795,30.0,108.0,108.0
1571,SOBSMEQ12AB018282F,SOBSMEQ12AB018282F,SOSNFEI12A6D4F70A6,SOVJHCB12A8AE4636E,SOXGSWF12A8C13D373,SONRGPX129F0832844,SOLAHSV12A8C1341B1,SOLZQBD12AB01875E9,SOHGGAH12A58A795BE,SOMBLEB12AF72A2F12,68.0,123.0,49.0
1572,SOSRCCU12A67ADA089,SOOEWFK12A8C141E20,SOSRCCU12A67ADA089,SOULRND12A670205EF,SOAYEBZ12AB018F711,SORPBQE12AF729D727,SOKONNC12A6D4F7BC8,SOVWWLK12AB018159E,SONPIFD12A67AD8652,SOBTETH12AF72AC1BC,48.0,110.0,76.0
1573,SONVYHI12B0B8061E7,SONVYHI12B0B8061E7,SOVFEIE12A6D4F752B,SOILRPD12A6701E38C,SOQFIDS12A8C1361B3,SODVEBY12A8C1423E5,SOIMXLI12AB0180212,SOYYSDE12A6D4F78C7,SOASZME12A6D4F51E8,SOSCAPR12A8C13EA90,49.0,101.0,100.0
1574,SONQJGK12A58A78230,SONQJGK12A58A78230,SOXVIVF12A6701EBDE,SOWVEIW12A6D4FAF3C,SOYWAHD12AF729D97D,SOXXWAT12A6D4F8B6E,SOWULFH12A81C225EA,SOOXXCA12A8C139214,SOIBSSJ12A8151E066,SOTXBIH12A8C138E62,31.0,94.0,113.0
1575,SOOTHEA12AB0180F41,SOFOKPG12A58A7E768,SOOTHEA12AB0180F41,SOOJVWX12A58A795E0,SOVPZVM12A6D4F6E55,SOEVBLG12AB017FF80,SODHMCO12AB0184C75,SOUTBAG12A8C138320,SOLHNZY12A6D4FBCB5,SOESWUU12AB0182A3A,11.0,101.0,113.0
1576,SOFGYKO12A6701F8FA,SOFGYKO12A6701F8FA,SOTFIPT12A6701F2FA,SOXLSFI12A6D4F9D93,SOXNZMC12A5829183A,SODGDUR12A6D4F97C4,SOBJDRT12A670205F8,SOTAOUI12A6D4F5BFB,SOKJYXL12A6D4F8248,SOWPCTZ12A6310D890,6.0,102.0,110.0
1577,SOXPHEY12AF729A707,SOOJFYW12AB017E8CD,SOIAFBX12AF72A708B,SOXPHEY12AF729A707,SOAKHQS12A6D4FD725,SOPQOJT12A58A7C207,SOBTJXA12A8C1434BF,SOFCDDN12A58A7D3E1,SOCXKUT12A8C141AC0,SOBJBEU12AF729D526,8.0,104.0,110.0
1578,SOLUOES12A8C13E4BE,SOLUOES12A8C13E4BE,SOAOKSL12AB0186D55,SOBGPEH12A6D4F818B,SOTXSMC12AB0182217,SOREFCP12A81C21876,SOZIAFN12AB0182DBF,SORVEGQ12A8C142CB8,SOLBRTZ12AF72A3C28,SOSYXDE12A8AE45E45,24.0,95.0,115.0
1579,SOXLOQG12AF72A2D55,SOXLOQG12AF72A2D55,SOYVYPB12AAF3B45D1,SOCZGWX12A8C1446E0,SOYRQSD12A81C20A78,SOUNDLS12AF72A0B3E,SOMCWMZ12A8C13E85B,SOVLSMG12AF72A72A5,SOMKEYY12A8C13C0CC,SOQARNI12A8C141964,9.0,101.0,108.0
1580,SODDGGW12AB01826F8,SOWBRPH12A8C130E50,SODDGGW12AB01826F8,SOQAJJF12A8C145199,SOABNPM12A58A7943A,SOPRVPM12A8C14057C,SODGGWN12A8C1366B5,SOXBNEN12A6BD4D3CD,SOAYGQW12AB017D6FA,SOJXCUO12AB0180F5C,38.0,93.0,125.0
1581,SOSMPFF12A8C133D9A,SOSMPFF12A8C133D9A,SOJOIWK12AF729FAA2,SORRYYZ12A8C131B42,SOMJUOR12A8C138C04,SOWGIBZ12A8C136A2E,SOCWIWP12AB018D16D,SOISRSW12A6D4F83AF,SOKHWRN12A6D4F2E9D,SOCBAAZ12A6D4F7BE1,11.0,109.0,116.0
1582,SOFPMJW12AB0185B02,SOFPMJW12AB0185B02,SOVMVIE12AB01809D2,SOVGEZQ12AC46882EE,SOLVKXI12A58A799CE,SOFYGVW12AB0186DBB,SODQBES12AAFF4444C,SOWMELX12A8C13277A,SOWKNBL12A8C13D663,SOMAOID12AB0186B23,57.0,74.0,130.0
1583,SOKFORX12AB0189587,SOKFORX12AB0189587,SOGCQMK12A6D4F9102,SOZZRHE12A6702165F,SOGELZG12A6D4F865F,SOKANYX12A8C13A252,SOOLPDT12A8C13BF53,SOKZFUB12A6D4F6F9C,SOAKVVM12AC3DF9F8F,SOVSRZJ12A6D4F5902,15.0,103.0,115.0
1584,SOMYAYY12A8C13E667,SOMYAYY12A8C13E667,SOEJEVS12AB018B80E,SOHTNWR12A6D4F7C3B,SOWTYVO12AB0180BDA,SOFZIWE12A58A78093,SOIBCPC12A8C13CFB3,SOAMSPW12AB017F147,SOQDVUC12A67ADF7ED,SOZLHNJ12A8C13DBA5,15.0,105.0,113.0
1585,SOUFZAL12A8C130497,SOUFZAL12A8C130497,SOKPYML12A8C13CA2E,SOHVAGB12A6D4FD43C,SOJWFOK12A6D4F7DB9,SORAWLX12A8C1457DE,SOQQLDS12AB018ADB0,SOQOZEQ12A67ADC113,SOECRMT12AB018C7D7,SORTLVC12A6D4FCDFD,20.0,109.0,119.0
1586,SOFAZOP12A81C20324,SOFAZOP12A81C20324,SOOOJWU12A67AE0AF6,SOJTQNM12A6D4FBE17,SOMBSXE12AB0182E1C,SONCHVA12A58A7A49E,SOOACLN12AB017F7EE,SOFSVSF12AC90973EB,SOXBXCM12A8C137229,SOCXRIE12A6310E111,10.0,106.0,104.0
1587,SOAIVIZ12AB017D684,SOJWUBY12A8C13BF6E,SONBYCV12A58A7CCD7,SONKHIU12A6D4F9BC6,SODZAWB12A8C1421B2,SOKMGBZ12AB0189220,SOAIVIZ12AB017D684,SOIOQOH12A8C13F33F,SOZRMMN12A81C218B3,SOQTHZW12A8C1400F8,6.0,104.0,111.0
1588,SOMNJUW12AB01898E3,SOOPBJF12A8C13CF43,SOOJAQM12A8C1400F9,SOMNJUW12AB01898E3,SOSROSD12A8C13F519,SOMYZVY12A8AE483C4,SOLGIDV12A6D4F8A2D,SOCSXMM12AB0186A58,SORAKQE12A8C141D18,SOJHXQS12AB01863C0,22.0,100.0,111.0
1589,SODIUBI12A6D4F6B2B,SODIUBI12A6D4F6B2B,SOSETNV12A58A7AD83,SOHLXSM12A6D4F9413,SOWVJUR12A58A7BD6F,SOGVSRV12AB018218B,SOFKTYP12A6701C534,SOOZCCP12AB018CC82,SOFQMHG12A6701E781,SOFHHGF12AB01854DB,34.0,94.0,114.0
1590,SOGIVSP12AF729A146,SOMSNIZ12A8C13634A,SOAFTRR12AF72A8D4D,SOGIVSP12AF729A146,SOMZSQH12AB0184CEB,SOFKXIL12AB018891E,SONKNHS12A6D4F8B37,SOIVIRC12A6D4F74D6,SORUKSQ12A6D4F89B8,SOEEYUG12AB0183087,29.0,105.0,108.0
1591,SOKZETL12A6D4F9B29,SOKZETL12A6D4F9B29,SORBRNX12A8C13CFB9,SOSHYIS12A8C142272,SOUBSVW12AB018107E,SOGXTIF12A8C14043D,SOJRBDP12A6D4F650D,SOFTUFC12AB0187505,SOVXQCT12A8C13D996,SOKJMOD12A8AE46425,23.0,102.0,108.0
1592,SOBURSE12A8C1324C7,SOBURSE12A8C1324C7,SOFKEIK12A6310D86A,SOKPLCO12A8C140FFF,SOWTJFY12A6701C424,SONNNFO12A6D4F4E1F,SOSELJX12A8C1351AF,SOHCJMA12A8C13F05F,SONYZKA12A58A7B794,SOMFVJW12A58A7F867,36.0,95.0,124.0
1593,SOTDDGG12A679D8AF3,SOTDDGG12A679D8AF3,SODFJLL12A8C138A80,SOWUCHV12A6D4F99A8,SOKRQWY12A6701C6B7,SOLDMED12A8C1400E2,SOMUHRN12A58A80470,SOUUYHK12A6D4F9E16,SOAAMAA12A58A7F88A,SONXYLQ12A58A7B1F8,23.0,100.0,113.0
1594,SOZTIUE12A8C13E3A7,SOZTIUE12A8C13E3A7,SOWZPBZ12A58A7ABA6,SODVZJX12A6701F514,SOJCQIU12AB017F0B0,SOWIFPJ12A6D4F7E0C,SOMJWLY12AAFF434EA,SOIPWXK12AB018E73D,SOEORIW12A8C142E46,SOACQSN12AF729E69B,30.0,114.0,102.0
1595,SOCAZCI12A6D4F9149,SOCAZCI12A6D4F9149,SOHHJYE12A8AE47599,SOBJZAD12A58A7708D,SOVYNVS12AC3DF64AB,SOTCHRM12AC4689111,SORWWIJ12AB0186D6F,SORJSEC12A6D4FA5E3,SOGVACV12A8C132E25,SOJZYUN12A67ADD30E,74.0,130.0,137.0
1596,SOCRIYK12A58A80E8E,SOCRIYK12A58A80E8E,SOYSDNE12AB017D9EA,SOWBUDS12AB017CE08,SOPLWTG12A6D4F9CE0,SOPXKWI12A8C143C7B,SOLIQLA12A67AD867B,SODLATA12B0B80785F,SOGVSRV12AB018218B,SOFPRPZ12A8C13878F,34.0,93.0,115.0
1597,SOMSEEB12A8C1398DC,SOHOJIK12AF729D32F,SOMSEEB12A8C1398DC,SOERYMU12A8C14221A,SODJWTD12A8C137F7D,SOHSXXJ12A6D4FB568,SONOQPZ12AB018586A,SOKAJTI12B0B806230,SOUPKUZ12AF72A9E5C,SOKEOFF12A8C13D0EE,20.0,105.0,109.0
1598,SOEOHJQ12AC468ACB2,SOEOHJQ12AC468ACB2,SOFZFHQ12A8C13528A,SOWUBSD12AB0183C09,SONQBQO12A8C137642,SOEVRJW12AF72A0F52,SOEMPCS12A6D4FD116,SOOCMIB12A8C13E465,SOGKVFL12AB0185E42,SOWMIDZ12A8C1318CA,15.0,103.0,117.0
1599,SOSBRKQ12AF72A2251,SOSBRKQ12AF72A2251,SOQLDAC12A8C1412BD,SOCBEIJ12A8C1385ED,SOEJGEG12A58A81267,SOAOJYN12AB01863A8,SOOLJBD12A8C1402E7,SONRAEB12A67ADE859,SOPNWKG12AB017DE3F,SOWZBJH12A8C1345DA,26.0,100.0,119.0
1600,SOUNWBD12B0B80B70E,SOUNWBD12B0B80B70E,SOIMTII12A6D4F662A,SOWVPRG12AB017F4EB,SOLXYNE12AF72A3EBA,SOWQCYC12A8C13D4D1,SOWKSVE12A8C13F72E,SOTIBMD12A67020A45,SOBHIHD12AAF3B49BB,SOTFJLZ12A8C136378,34.0,97.0,110.0
1601,SOAKWHP12AB018A3F8,SOAKWHP12AB018A3F8,SOJLXFI12A6D4FD349,SOYCHDB12A8C13F2C8,SOCESFW12A58A7DC8C,SOQUUPR12AF729EC6A,SOPOADU12AB01870E8,SOXNOGF12A8AE453CF,SOWDDOY12AB017E932,SOCQNLP12A58A7E91D,41.0,87.0,122.0
1602,SOPNQMJ12AB017F56C,SOAPDFU12A8C13778B,SOPNQMJ12AB017F56C,SOWMRSY12A8C140AA3,SOITSDN12A8C1359F8,SOKQRXI12A6D4F6C8D,SOFPTDG12A67020925,SONZNBK12A58A7A496,SOZWXIN12A58A7886A,SOWPLVJ12AB0183586,19.0,102.0,114.0
1603,SODKFYU12AB0187A1B,SODKFYU12AB0187A1B,SONDQFM12A8AE47775,SOKBYAA12A58A7C8AC,SOEOJHS12AB017F3DC,SODAMJC12A6D4F9E2F,SONOFGQ12A8C143A39,SOUSZSW12AB01800C2,SONNWBG12AB0180C00,SOJUFBJ12A81C20A65,25.0,103.0,114.0
1604,SOJVLDB12AB017ACC4,SOJVLDB12AB017ACC4,SOLBWFV12A8C13D5B2,SOBIIIR12A8C14208A,SOSRMVD12A8C13ECB1,SOWIZWQ12A6D4FAC82,SOQYQJO12A58A7EBC8,SOLPSMG12AB017BF56,SOINNXQ12A6D4F8C30,SOBFONC12A8C140932,57.0,82.0,122.0
1605,SONHFXS12A8C1388EA,SONHFXS12A8C1388EA,SOEOMKM12A8C1342B2,SOAUWMV12AB018DF6A,SOVPJYZ12A58A7CA20,SOLLFHC12A8AE47D5E,SOPRPTE12A6310DF7B,SOWDHMA12AF72AC55F,SOLSFKW12A6D4FA683,SOHVMIL12A6D4F8963,30.0,100.0,110.0
1606,SOSAZWK12AC468D8C2,SOSAZWK12AC468D8C2,SOIFKBU12A8C131DD7,SOOQQTA12A8C1433EA,SOGYFVY12A8C13E5BF,SOQVVKW12A58A78352,SOTNTVK12A8C13C4CF,SOUSMIP12A670203D9,SOQGYSX12AB01825EC,SOSLQQJ12AB017BDCC,37.0,98.0,111.0
1607,SOWTLYJ12A8C13BC7C,SOWTLYJ12A8C13BC7C,SOFJGUD12AB0181E8E,SOPBLIK12A8C13E476,SOFWMNN12A8C13C3F2,SOFSIZE12AB017CF9E,SOOSWWR12A8C13904D,SOLHXEH12AAF3B4752,SOEQOOY12A8AE46639,SOWIOLK12A81356D4A,39.0,106.0,81.0
1608,SOETPUF12AB0181FF5,SOETPUF12AB0181FF5,SORSEPY12A6701EB01,SOGVTVR12A67020998,SOHQFVC12A58A7B234,SOPMMNW12A6D4F8160,SOFELFH12AB018254E,SODMDJO12A58A7B412,SOHRQQX12A8C142AC3,SOPEVJE12A67ADE837,31.0,106.0,100.0
1609,SOBBNDM12A58A78370,SOBBNDM12A58A78370,SOAQEHA12AF72A37D4,SOADKOB12AB017DB36,SOIMASC12AB018569F,SOTQVSU12A58A7D8C9,SOEGIBC12A6D4FC184,SOJWEBW12A8C13AEEC,SOFRUYQ12AF7299F71,SOLHIKJ12A6D4F64D2,35.0,111.0,118.0
1610,SOBNEGD12AB017D943,SOBNEGD12AB017D943,SOAAZSP12A6701C564,SOWFCYW12A58A79ED6,SONPKXI12A8AE4672B,SOFLVSR12A6D4FCBD2,SODHILM12A8C132448,SOJCVAS12A67ADB21A,SOTCEEW12A58A7B5F8,SOJVRHN12A67ADE7DF,33.0,112.0,117.0
1611,SOYOFJE12A58A77A23,SOYOFJE12A58A77A23,SOCWBUQ12A8C1345EE,SOWPBNQ12AB0179D09,SOXYCTF12A8C1321ED,SOPNQEW12A8C13756E,SOCXQVE12B0B80BFC2,SOFGKEH12A67020E3A,SOMTWGG12A8C133C7A,SOPGABS12AC46867D6,39.0,114.0,95.0
1612,SODMETA12A42806445,SODMETA12A42806445,SONSOPT12A6D4F9405,SONQFUV12A6D4FD649,SOOPZGS12A8AE4571D,SOBGBKM12AF729F913,SOKLRPJ12A8C13C3FE,SOOHUZQ12A67ADF8A9,SOXTSKV12A67ADA23D,SOUZYHN12A8C131B13,24.0,108.0,108.0
1613,SOKDZVG12AF72A920E,SOKDZVG12AF72A920E,SOKLGPH12AF729F501,SOYUNVV12AB01802FA,SOGQPYG12A6310F9A4,SOCATTQ12A8C141E86,SOQGJVB12AF72A7D7C,SOLAVZM12A58A7E54A,SOUUJMQ12A8C141D32,SODXRIQ12A8C136831,57.0,87.0,112.0
1614,SOUBEJU12A6D4FA90C,SOUBEJU12A6D4FA90C,SOGFIHA12A8C13951F,SOOTJIQ12A8C1368B9,SOUANDV12A58A78590,SOXQFCM12A8C13EA0D,SOIOGXR12AB0180F60,SOCEQVU12A6D4F78B3,SOZULNP12A58A80E7E,SOSZPDX12A6701FA47,54.0,118.0,121.0
1615,SOCQSDB12A6D4FA5D2,SOCQSDB12A6D4FA5D2,SOSWMGF12AF72A8FF1,SONVWUY12A8C13E89D,SOJWPNH12A8C13F64A,SOEERIF12AB018573A,SOQXGTA12AF72A0DD9,SOPRSHT12A6D4F7FC1,SOIRFRB12A58A7C29D,SOFFJPQ12A6D4F77BE,61.0,108.0,110.0
1616,SOHIRND12AB0185B2B,SOHIRND12AB0185B2B,SOPSCTJ12A8C13CFAB,SOHZNUX12A6D4FA423,SOXEAQS12AF729E0EB,SOOPCIW12A58A7B1AA,SOMUTXW12A67ADA230,SOOKNLQ12A6D4FCD8D,SOVSSQW12A8C136F0F,SODVLZC12A58A7B909,48.0,122.0,129.0
1617,SOIYUMO12A67AE0E1B,SOIYUMO12A67AE0E1B,SOBRUPH12AB0189A1E,SOVCUEW12A8C136BAC,SOSBTWG12AB018246D,SOJOBCM12AB017F347,SOTUPSN12A58A79162,SOZXEUM12A8C138EB1,SOOIPQD12A58A7DF7B,SOKEULR12AB018DE5C,39.0,122.0,116.0
1618,SOEQPWA12AB0180AD2,SOEQPWA12AB0180AD2,SOEUPXX12A8C1387BC,SORTEBZ12A6D4FC1FC,SOFCQQC12A8C135E0C,SODOTNH12A58A7710A,SOGVOUT12AB018BEB9,SOLWYXQ12A8C132D8B,SOPURFN12A6D4F5DFC,SOHKXIL12A8C146E96,45.0,100.0,107.0
1619,SOMJDZR12A8C135BDB,SOMJDZR12A8C135BDB,SOGZCSM12AB0187709,SORWERQ12A6D4F79D7,SOINGJU12A8C141A57,SOIQNZM12A58A7A883,SODQZCY12A6D4F9D11,SOHBPXJ12AB0181417,SOQNXRG12A8C13640A,SOMFWBA12A67ADB445,42.0,106.0,105.0
1620,SOFMFIE12A6D4FA712,SOFMFIE12A6D4FA712,SODJXMT12A6701E91A,SOFJIBH12AB017FE4B,SOVVBPK12A58A810CA,SODRBNX12A8C132F7E,SORJGYU12A81C20961,SORCQRX12AF72AC4CC,SOYYBYO12AC4688952,SOBYYIA12A67AD954A,16.0,102.0,110.0
1621,SOIRTNF12A8C142C83,SOIRTNF12A8C142C83,SOPNUAZ12AB018239A,SOFBNMW12A8C13D372,SOVKNKJ12A6D4FD01D,SOFHIDE12A8C13AC50,SODMBJL12A8C13EB1A,SOVTJHU12A6D4FB15E,SODMASJ12AF729E6FA,SOMYOQJ12A58A7E365,16.0,106.0,109.0
1622,SOJQVTL12A8C1300D7,SOFNVBL12A6D4F9F78,SOJQVTL12A8C1300D7,SOQPYSQ12AF72AB0FD,SONGKYD12AB0183145,SOYCNZF12A6D4F7F87,SOLOGID12A8C13A296,SOJFNZY12AB017FB11,SOXJVUD12A8C13778B,SOKZFUB12A6D4F6F9C,14.0,103.0,115.0
1623,SOQAPJS12A8C1310A4,SOQAPJS12A8C1310A4,SOESWUU12AB0182A3A,SOFJCXO12A6D4F8D8D,SODHOXM12AB018A637,SOAELLE12AB018A891,SOICGFN12A8C13C746,SOBEHXG12A8C138D22,SODHMCO12AB0184C75,SOVPZVM12A6D4F6E55,11.0,101.0,112.0
1624,SOCEWVG12A8C13DCC2,SOOSHTH12A8C13657C,SOOCQXW12A6D4F7898,SOCEWVG12A8C13DCC2,SOHTUZI12A8C139356,SOBPMWS12A8AE4884D,SOVMKNP12A6D4FB86E,SONXPIN12A6D4FBDFB,SOYQNCJ12A6D4F9CAB,SOUUYHK12A6D4F9E16,22.0,99.0,111.0
1625,SOAVBZS12A6701E706,SOAVBZS12A6701E706,SOZSPAZ12A6D4F8483,SOKIOCL12AC3DFB320,SOWNJXI12A58A7D50B,SOGJJYY12A8C14147D,SONGVPK12A8C13CF8F,SOGJXNP12A58A79F19,SOBLSTM12A8C140FC9,SOQQPFF12AB017A97D,14.0,100.0,110.0
1626,SONEPPU12A6D4F9D8A,SOGFWUD12A6D4F6A71,SONEPPU12A6D4F9D8A,SOIBMJD12AB017E8EE,SONDFZG12A8AE46E4A,SOFWLTF12A8AE475A4,SOLXYND12A8C132B05,SOYWWNY12A6D4F644C,SOOQIEK12A8C13EA1E,SONSWER12AF72A4D35,14.0,104.0,110.0
1627,SOBYWVY12AB018C13A,SOKVGVP12A8C145862,SOAXGDH12A8C13F8A1,SOBYWVY12AB018C13A,SOZDAMC12AB01893E7,SOMGAXJ12A8C134546,SOKCDFP12A6D4FC287,SOKLLII12AB017AD87,SOHJYHS12AB0180656,SOHIFYW12A8C136B6A,18.0,102.0,108.0
1628,SOTYJZR12A6D4F6A3E,SOTYJZR12A6D4F6A3E,SOERLLT12AC468DAF3,SOWUNOX12A8C143239,SOJITNW12A8C13D951,SOIFKXQ12A8AE46A8D,SOEMLAM12A8C1422C0,SOPZBBG12A8C131BDE,SOAJBKD12A8C14005D,SOGVFZY12A8C141BD9,17.0,102.0,108.0
